disasterNumber,state,incidentType,incidentBeginDate,incidentEndDate,ihProgramDeclared,paProgramDeclared
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4262,VA,Snowstorm,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,0,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,1,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,1,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,1,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,1,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,1,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,1,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,1,1
4239,KY,Severe Storm,2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,1,1
4236,WV,Severe Storm,2015-07-10T00:00:00.000Z,2015-07-14T00:00:00.000Z,0,1
4236,WV,Severe Storm,2015-07-10T00:00:00.000Z,2015-07-14T00:00:00.000Z,0,1
4236,WV,Severe Storm,2015-07-10T00:00:00.000Z,2015-07-14T00:00:00.000Z,0,1
4236,WV,Severe Storm,2015-07-10T00:00:00.000Z,2015-07-14T00:00:00.000Z,0,1
4236,WV,Severe Storm,2015-07-10T00:00:00.000Z,2015-07-14T00:00:00.000Z,0,1
4236,WV,Severe Storm,2015-07-10T00:00:00.000Z,2015-07-14T00:00:00.000Z,0,1
4236,WV,Severe Storm,2015-07-10T00:00:00.000Z,2015-07-14T00:00:00.000Z,0,1
4236,WV,Severe Storm,2015-07-10T00:00:00.000Z,2015-07-14T00:00:00.000Z,0,1
4236,WV,Severe Storm,2015-07-10T00:00:00.000Z,2015-07-14T00:00:00.000Z,0,1
4221,WV,Flood,2015-04-13T00:00:00.000Z,2015-04-15T00:00:00.000Z,0,1
4221,WV,Flood,2015-04-13T00:00:00.000Z,2015-04-15T00:00:00.000Z,0,1
4221,WV,Flood,2015-04-13T00:00:00.000Z,2015-04-15T00:00:00.000Z,0,1
4221,WV,Flood,2015-04-13T00:00:00.000Z,2015-04-15T00:00:00.000Z,0,1
4221,WV,Flood,2015-04-13T00:00:00.000Z,2015-04-15T00:00:00.000Z,0,1
4221,WV,Flood,2015-04-13T00:00:00.000Z,2015-04-15T00:00:00.000Z,0,1
4221,WV,Flood,2015-04-13T00:00:00.000Z,2015-04-15T00:00:00.000Z,0,1
4221,WV,Flood,2015-04-13T00:00:00.000Z,2015-04-15T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4220,WV,Flood,2015-04-08T00:00:00.000Z,2015-04-11T00:00:00.000Z,0,1
4219,WV,Severe Storm,2015-04-03T00:00:00.000Z,2015-04-05T00:00:00.000Z,0,1
4219,WV,Severe Storm,2015-04-03T00:00:00.000Z,2015-04-05T00:00:00.000Z,0,1
4219,WV,Severe Storm,2015-04-03T00:00:00.000Z,2015-04-05T00:00:00.000Z,0,1
4219,WV,Severe Storm,2015-04-03T00:00:00.000Z,2015-04-05T00:00:00.000Z,0,1
4219,WV,Severe Storm,2015-04-03T00:00:00.000Z,2015-04-05T00:00:00.000Z,0,1
4219,WV,Severe Storm,2015-04-03T00:00:00.000Z,2015-04-05T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4218,KY,Flood,2015-03-03T00:00:00.000Z,2015-03-09T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,0,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,1,0
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,1,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,1,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,1,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,1,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,1,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,1,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,1,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,1,1
4217,KY,Flood,2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,1,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4216,KY,Snowstorm,2015-02-15T00:00:00.000Z,2015-02-22T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4210,WV,Severe Storm,2015-03-03T00:00:00.000Z,2015-03-14T00:00:00.000Z,0,1
4196,KY,Severe Storm,2014-08-18T00:00:00.000Z,2014-08-23T00:00:00.000Z,0,1
4196,KY,Severe Storm,2014-08-18T00:00:00.000Z,2014-08-23T00:00:00.000Z,0,1
4196,KY,Severe Storm,2014-08-18T00:00:00.000Z,2014-08-23T00:00:00.000Z,0,1
4196,KY,Severe Storm,2014-08-18T00:00:00.000Z,2014-08-23T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4149,PA,Severe Storm,2013-06-26T00:00:00.000Z,2013-07-11T00:00:00.000Z,0,1
4132,WV,Flood,2013-06-13T00:00:00.000Z,2013-06-13T00:00:00.000Z,0,1
4132,WV,Flood,2013-06-13T00:00:00.000Z,2013-06-13T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
4099,PA,Hurricane,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,0,1
